书名,标题,出版日期,作者,条目链接
"幽暗意识与时代探索","2016/2","张灏","https://book.douban.com/subject/26737986/"
"被牺牲的“局部”","2023/2","马俊亚","https://book.douban.com/subject/35998414/"
"緣起香港","2022/7","黃心村","https://book.douban.com/subject/35951909/"
"迷影","2021/12","[法]安托万·德巴克","https://book.douban.com/subject/35682943/"
"Spoken Language Processing","2001/04/25","Xuedong Huang","https://book.douban.com/subject/1823030/"
"Handbook of Natural Language Processing, Second Edition","2010/2/22","Chapman and Hall/CRC","https://book.douban.com/subject/4621085/"
"论牺牲","2021/3","[英] 特里·伊格尔顿","https://book.douban.com/subject/35218417/"
"Python机器学习基础教程","2018/1","[德] 安德里亚斯·穆勒","https://book.douban.com/subject/30147778/"
"啟蒙是連續的嗎？","2020/1","王汎森","https://book.douban.com/subject/34958515/"
"汉语方言地理学","2003/7/1","贺登崧","https://book.douban.com/subject/1413247/"
"Speech and Language Processing, 2nd Edition","2008/5/16","Daniel Jurafsky","https://book.douban.com/subject/2403834/"
"统计自然语言处理基础","2005/1","Chris Manning","https://book.douban.com/subject/1224802/"
"Foundations of Statistical Natural Language Processing","1999/6/18","Christopher D. Manning","https://book.douban.com/subject/1776634/"
"十年一觉电影梦","2013/4","张靓蓓","https://book.douban.com/subject/21361157/"
"少年凯歌","2001/6","人民文学出版社","https://book.douban.com/subject/1091203/"
"中文打字机","2023/1","[美] 墨磊宁","https://book.douban.com/subject/36089563/"
"Python自然语言处理","2010/6","(英)伯德","https://book.douban.com/subject/5336893/"
"深度学习进阶","2020/10/14","[ 日］ 斋藤康毅","https://book.douban.com/subject/35225413/"
"自然语言处理基础教程","2021/11","王刚","https://book.douban.com/subject/35666307/"
"自然语言处理NLP从入门到项目实战","2021/11/1","艾浒","https://book.douban.com/subject/35879823/"
"Python中文自然语言处理基础与实战","2022/1","肖刚,张良均","https://book.douban.com/subject/35715290/"
"R Graphics Cookbook","2013/1/3","Winston Chang","https://book.douban.com/subject/10831542/"
"R Inferno","2012/2/12","Patrick Burns","https://book.douban.com/subject/10530380/"
"语音学和音系学词典","","R. L. Trask","https://book.douban.com/subject/3305472/"
"Phonetics","2020/2","Henning Reetz","https://book.douban.com/subject/34974161/"
"语音学","2018/10","[德]亨宁·雷茨（Henning Reetz）","https://book.douban.com/subject/30443691/"
"汉文与东亚世界","2022/10","[韩] 金文京","https://book.douban.com/subject/35998817/"
"汉语方言极限声调清单研究","","冉启斌","https://book.douban.com/subject/30563893/"
"如何做研究","2021/8","[英]洛兰·布拉克斯特","https://book.douban.com/subject/35544801/"
"独抒己见","2018/7","[美] 弗拉基米尔·纳博科夫","https://book.douban.com/subject/27138720/"
"预训练语言模型","2021/5","邵浩","https://book.douban.com/subject/35458428/"
"瘟疫之夜","2022/10","[土耳其] 奥尔罕·帕慕克","https://book.douban.com/subject/36016812/"
